,Z,D,FTAScore,NCAScore,NVCAFlag,DMF,Sex,White,SexWhite,Age,PendingChargeAtTimeOfOffense,NCorNonViolentMisdemeanorCharge,ViolentMisdemeanorCharge,ViolentFelonyCharge,NonViolentFelonyCharge,PriorMisdemeanorConviction,PriorFelonyConviction,PriorViolentConviction,PriorSentenceToIncarceration,PriorFTAInPastTwoYears,PriorFTAOlderThanTwoYears,Staff_ReleaseRecommendation,Y_NCA,Y_NVCA,Y_FTA,Hearing Date
118,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,14
119,0.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,13
120,1.0,1.0,5.0,4.0,0.0,1.0,1.0,1.0,1.0,41.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,13
121,1.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,47.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,14
122,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,35.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,15
123,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15
124,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15
125,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,15
126,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15
127,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,15
128,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,15
129,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,16
130,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15
131,1.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,32.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,15
132,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,39.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,15
133,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,42.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,16
134,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,16
135,0.0,0.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,16
136,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,44.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,16
137,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17
138,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,25.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,17
139,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,16
140,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,26.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,19
141,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17
142,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,18
143,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,18
144,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,18
145,1.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,23.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,18
146,1.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,38.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,17
147,0.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,17
148,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,19
149,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,35.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,19
150,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,38.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,19
151,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,19
152,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,18
153,1.0,2.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,19
154,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,47.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,19
155,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,55.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,19
156,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,23.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,19
157,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,19
158,0.0,0.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,54.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,18
159,1.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,31.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,19
160,1.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,19
161,0.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,19
162,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,19
163,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,19
164,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,19
165,0.0,0.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,59.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,19
166,1.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,18
167,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,19
168,1.0,1.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,20
169,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,28.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,19
170,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,20
171,1.0,0.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,20
172,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,19
173,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,28.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,20
174,1.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,19.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,20
175,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,20
176,0.0,0.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,54.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,20
177,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,19
178,1.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,27.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,21
179,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,20
180,0.0,0.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,57.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,20
181,1.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,31.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,21
182,0.0,2.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,22
183,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,42.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,21
184,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,21
185,1.0,1.0,5.0,6.0,0.0,1.0,1.0,0.0,0.0,44.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,20
186,0.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,57.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,21
187,0.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,19.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,21
188,1.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,60.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,22
189,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,21
190,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,22
191,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,24
192,0.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,19.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,22
193,1.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,53.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,22
194,0.0,2.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,32.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,38
195,1.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,27.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,23
196,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,23
197,0.0,2.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,70.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,23
198,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23
199,0.0,0.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,23
200,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,23
201,0.0,0.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,23.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,23
202,1.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,27
203,1.0,2.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,23.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,23
204,1.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,22
205,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,35.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,23
206,0.0,0.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,37.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,24
207,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,24
208,0.0,2.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,37.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,24
209,1.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,26.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,24
210,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,24
211,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,23
212,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,23
213,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,43.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,24
214,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,24
215,1.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,58.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,23
216,1.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,23.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,23
217,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,24
218,0.0,1.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,50.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,25
219,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,33.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,25
220,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,25
221,1.0,2.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,31.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,28
222,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,27.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,25
223,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,55.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,25
224,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,25
225,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,25
226,1.0,0.0,5.0,6.0,0.0,1.0,1.0,0.0,0.0,53.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,1.0,25
227,1.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,57.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,26
228,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0,26
229,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,53.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,26
230,0.0,0.0,4.0,6.0,1.0,1.0,1.0,0.0,0.0,23.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,26
231,0.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,60.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,26
232,1.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0,25
233,0.0,2.0,5.0,6.0,0.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,31
234,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,25
235,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,26.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,27
236,1.0,2.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,35.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,29
237,0.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,27
238,0.0,1.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,26.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,27
239,1.0,2.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,25.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,32
240,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,60.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,27
241,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,25.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,27
242,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,37
243,1.0,2.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,34.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,27
244,0.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,26
245,0.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,49.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0,28
246,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,28
247,0.0,2.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,36.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,27
248,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,28
249,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,28
